src,dst,generated,provisioned,blocked,provision_ratio,total_hops,average_hops,total_distance,average_distance
0,1,1043.0,1043.0,0.0,1.0,5215.0,5.0,481866.0,462.0
0,2,978.0,978.0,0.0,1.0,6846.0,7.0,674820.0,690.0
0,3,1010.0,1009.0,1.0,0.999009900990099,13117.0,13.0,1214836.0,1204.0
0,4,975.0,975.0,0.0,1.0,15805.0,16.21025641025641,1473915.0,1511.7076923076922
0,5,1011.0,1011.0,0.0,1.0,13143.0,13.0,1243530.0,1230.0
0,6,1011.0,1011.0,0.0,1.0,19760.0,19.545004945598418,1854514.0,1834.3363006923837
0,7,1023.0,1022.0,1.0,0.9990224828934506,30303.0,29.65068493150685,2818186.0,2757.5205479452056
0,8,958.0,958.0,0.0,1.0,34394.0,35.90187891440501,3182933.0,3322.4770354906054
0,9,1004.0,1003.0,1.0,0.999003984063745,41584.0,41.45962113659023,3831504.0,3820.0438683948155
0,10,1033.0,1032.0,1.0,0.9990319457889641,26718.0,25.88953488372093,2508471.0,2430.688953488372
0,11,1001.0,1001.0,0.0,1.0,21375.0,21.353646353646354,2003940.0,2001.938061938062
0,12,984.0,983.0,1.0,0.9989837398373984,26983.0,27.44964394710071,2513934.0,2557.4099694811803
0,13,1011.0,1011.0,0.0,1.0,22453.0,22.208704253214638,2064156.0,2041.6973293768547
0,14,1022.0,1021.0,1.0,0.9990215264187867,19399.0,19.0,1835758.0,1798.0
0,15,1011.0,1011.0,0.0,1.0,21238.0,21.00692383778437,1973139.0,1951.6706231454007
0,16,931.0,930.0,1.0,0.9989258861439313,27900.0,30.0,2590049.9999999995,2784.9999999999995
0,17,1020.0,1020.0,0.0,1.0,27547.0,27.00686274509804,2646558.0,2594.664705882353
0,18,1035.0,1035.0,0.0,1.0,28553.0,27.58743961352657,2596421.0,2508.6193236714976
0,19,1041.0,1038.0,3.0,0.9971181556195965,37031.0,35.67533718689788,3362414.0,3239.319845857418
0,20,980.0,979.0,1.0,0.9989795918367347,31509.0,32.18488253319714,2907386.0,2969.7507660878446
0,21,965.0,964.0,1.0,0.9989637305699481,28955.0,30.036307053941908,2672179.0,2771.969917012448
0,22,997.0,995.0,2.0,0.9979939819458375,37112.0,37.29849246231156,3446059.0,3463.375879396985
0,23,1009.0,1007.0,2.0,0.998017839444995,36650.0,36.39523336643496,3410916.0,3387.2055610724924
0,24,1009.0,1008.0,1.0,0.9990089197224975,41459.0,41.129960317460316,3853994.0,3823.406746031746
0,25,990.0,989.0,1.0,0.998989898989899,49730.0,50.28311425682507,4635195.0,4686.749241658241
0,26,997.0,994.0,3.0,0.9969909729187563,34099.0,34.30482897384306,3223428.0,3242.8853118712273
0,27,1028.0,1028.0,0.0,1.0,19532.0,19.0,1854512.0,1804.0
1,2,1040.0,1040.0,0.0,1.0,12480.0,12.0,1198080.0,1152.0
1,3,941.0,941.0,0.0,1.0,16938.0,18.0,1567759.0,1666.056323060574
1,4,945.0,945.0,0.0,1.0,13246.0,14.016931216931217,1254535.9999999998,1327.5513227513225
1,5,1046.0,1045.0,1.0,0.9990439770554493,11495.0,11.0,1115015.0,1067.0
1,6,997.0,997.0,0.0,1.0,17875.0,17.928786359077233,1702456.0,1707.578736208626
1,7,976.0,975.0,1.0,0.9989754098360656,29105.0,29.851282051282052,2729866.0,2799.862564102564
1,8,962.0,960.0,2.0,0.997920997920998,34165.0,35.588541666666664,3186278.0,3319.039583333333
1,9,982.0,979.0,3.0,0.9969450101832994,39447.0,40.293156281920325,3659188.0,3737.679264555669
