src,dst,hop_count,generated,provisioned,blocked,provision_ratio,total_hops,average_hops,total_distance,average_distance
0,1,1,984,984,0,1,1075,1.092479675,546034,554.9126016
0,2,1,1021,1021,0,1,1113,1.090107738,785359,769.2056807
0,3,2,1037,1037,0,1,1989,1.918032787,1763892,1700.956606
0,4,3,991,988,3,0.996972755,1908,1.931174089,1637700,1657.591093
0,5,2,979,979,0,1,1664,1.699693565,1245370,1272.083759
0,6,3,1002,1002,0,1,2730,2.724550898,2355417,2350.715569
0,7,4,1043,1038,5,0.995206136,4210,4.055876686,3804502,3665.223507
0,8,5,977,969,8,0.991811668,4374,4.513931889,3950368,4076.747162
0,9,6,988,982,6,0.993927126,4814,4.902240326,4628951,4713.799389
0,10,4,1029,1027,2,0.998056365,4538,4.418695229,3707782,3610.303797
0,11,4,1012,1012,0,1,2978,2.942687747,2389676,2361.339921
0,12,5,956,955,1,0.998953975,3830,4.010471204,3109124,3255.627225
0,13,4,930,930,0,1,3118,3.352688172,2302319,2475.611828
0,14,3,1026,1022,4,0.996101365,3084,3.017612524,2628750,2572.162427
0,15,3,1006,1004,2,0.998011928,3115,3.102589641,2906546,2894.966135
0,16,4,1016,1013,3,0.997047244,3565,3.519249753,3384635,3341.199408
0,17,4,996,994,2,0.997991968,3694,3.716297787,3399568,3420.088531
0,18,5,969,964,5,0.994840041,4228,4.385892116,3401043,3528.052905
0,19,6,1024,1020,4,0.99609375,5575,5.465686275,5054495,4955.387255
0,20,6,980,977,3,0.996938776,4676,4.786079836,3743120,3831.238485
0,21,5,1023,1018,5,0.995112414,4876,4.78978389,3872092,3803.626719
0,22,6,975,972,3,0.996923077,5033,5.177983539,4352528,4477.909465
0,23,7,1020,1014,6,0.994117647,5252,5.179487179,4430948,4369.771203
0,24,7,993,981,12,0.987915408,5477,5.583078491,4871611,4965.964322
0,25,7,1004,997,7,0.993027888,5738,5.755265797,5573931,5590.703109
0,26,5,1011,1004,7,0.993076162,4740,4.721115538,4243285,4226.379482
0,27,3,934,930,4,0.995717345,2714,2.91827957,2133512,2294.098925
1,2,2,996,990,6,0.993975904,1672,1.688888889,1211059,1223.291919
1,3,3,1020,1012,8,0.992156863,2607,2.576086957,2100393,2075.487154
1,4,2,1034,1030,4,0.996131528,1652,1.603883495,1571245,1525.480583
1,5,1,963,957,6,0.99376947,1529,1.597701149,1253188,1309.496343
1,6,2,965,961,4,0.995854922,2216,2.305931322,2103137,2188.488033
1,7,3,951,935,16,0.983175605,3296,3.52513369,3158140,3377.68984
1,8,4,970,952,18,0.981443299,3820,4.012605042,3727185,3915.110294
1,9,5,980,963,17,0.982653061,4215,4.37694704,4321535,4487.575286
1,10,3,1000,989,11,0.989,3964,4.008088979,3431294,3469.458038
1,11,3,998,987,11,0.988977956,2635,2.66970618,2248538,2278.154002
1,12,4,991,976,15,0.984863774,3600,3.68852459,3070290,3145.788934
1,13,5,1041,1030,11,0.989433237,3797,3.686407767,2825375,2743.082524
1,14,4,1006,996,10,0.990059642,3313,3.326305221,2849695,2861.139558
