source,target,generated,success,delays
0,1,106,106,39.24528301886792
0,2,102,101,25.14851485148515
0,3,98,94,65.95744680851064
0,4,110,103,79.41747572815534
0,5,92,77,47.532467532467535
0,6,100,83,87.95180722891567
0,7,90,74,143.24324324324326
0,8,100,71,162.53521126760563
0,9,104,67,174.62686567164178
0,10,103,72,151.11111111111111
0,11,121,80,106.0
0,12,89,58,153.10344827586206
0,13,107,50,124.8
0,14,101,48,105.83333333333333
0,15,99,36,95.55555555555556
0,16,104,32,147.5
0,17,97,28,141.42857142857142
0,18,99,21,151.42857142857142
0,19,82,12,206.66666666666666
0,20,101,17,180.0
0,21,104,11,180.0
0,22,113,8,225.0
0,23,87,5,220.0
0,24,113,6,286.6666666666667
0,25,97,4,200.0
0,26,101,1,180.0
0,27,106,3,140.0
1,2,114,76,47.89473684210526
1,3,99,45,89.33333333333333
1,4,108,45,53.77777777777778
1,5,106,51,29.41176470588235
1,6,90,25,68.0
1,7,86,24,103.33333333333333
1,8,93,20,168.0
1,9,106,17,175.2941176470588
1,10,94,16,115.0
1,11,94,13,93.84615384615384
1,12,94,10,128.0
1,13,104,10,140.0
1,14,94,8,105.0
1,15,95,5,140.0
1,16,94,7,145.71428571428572
1,17,105,5,116.0
1,18,97,7,151.42857142857142
1,19,100,3,180.0
1,20,117,2,180.0
1,21,97,2,200.0
1,22,100,1,180.0
1,23,96,0,0.0
1,24,108,0,0.0
1,25,83,0,0.0
1,26,109,0,0.0
1,27,105,0,0.0
2,3,102,70,53.714285714285715
2,4,91,61,71.14754098360656
2,5,102,76,40.526315789473685
2,6,118,58,88.27586206896552
2,7,108,36,146.66666666666666
2,8,102,37,164.86486486486487
2,9,95,33,181.21212121212122
2,10,102,32,128.75
2,11,100,33,95.15151515151516
2,12,96,25,120.8
2,13,101,30,97.33333333333333
2,14,103,22,69.0909090909091
2,15,87,13,41.53846153846154
2,16,94,15,68.0
2,17,104,13,78.46153846153847
2,18,90,13,115.38461538461539
2,19,98,10,164.0
2,20,110,6,113.33333333333333
2,21,106,13,180.0
2,22,95,4,150.0
2,23,98,2,140.0
2,24,101,5,196.0
2,25,104,1,180.0
2,26,84,4,160.0
2,27,89,4,90.0
3,4,110,99,43.83838383838384
