source,target,generated,success,delays
0,1,65,65,31.076923076923077
0,2,64,63,32.06349206349206
0,3,63,63,76.5079365079365
0,4,68,63,77.14285714285714
0,5,77,71,50.985915492957744
0,6,56,53,77.35849056603773
0,7,56,51,138.4313725490196
0,8,53,43,153.02325581395348
0,9,67,56,165.71428571428572
0,10,56,50,149.6
0,11,55,47,106.80851063829788
0,12,59,48,140.83333333333334
0,13,64,54,131.85185185185185
0,14,61,46,110.43478260869566
0,15,63,47,112.76595744680851
0,16,61,39,132.82051282051282
0,17,61,39,145.12820512820514
0,18,61,34,154.11764705882354
0,19,61,37,200.54054054054055
0,20,61,35,157.14285714285714
0,21,62,37,171.35135135135135
0,22,56,30,202.66666666666666
0,23,67,30,194.66666666666666
0,24,56,25,199.2
0,25,59,20,208.0
0,26,59,25,194.4
0,27,65,18,131.11111111111111
1,2,54,38,30.526315789473685
1,3,66,41,81.46341463414635
1,4,58,30,42.666666666666664
1,5,61,38,43.1578947368421
1,6,67,34,65.88235294117646
1,7,53,19,114.73684210526316
1,8,62,27,120.74074074074075
1,9,70,22,145.45454545454547
1,10,64,20,156.0
1,11,60,19,97.89473684210526
1,12,60,16,112.5
1,13,58,13,143.07692307692307
1,14,54,10,92.0
1,15,48,12,113.33333333333333
1,16,59,14,142.85714285714286
1,17,60,15,118.66666666666667
1,18,57,9,166.66666666666666
1,19,68,7,197.14285714285714
1,20,53,10,140.0
1,21,53,5,172.0
1,22,59,9,206.66666666666666
1,23,74,9,175.55555555555554
1,24,56,5,196.0
1,25,51,5,212.0
1,26,66,5,164.0
1,27,60,6,113.33333333333333
2,3,66,49,60.0
2,4,71,49,54.285714285714285
2,5,67,62,32.903225806451616
2,6,58,36,74.44444444444444
2,7,53,33,129.0909090909091
2,8,52,31,163.2258064516129
2,9,48,20,174.0
2,10,51,29,130.3448275862069
2,11,64,32,90.0
2,12,62,29,113.79310344827586
2,13,53,20,88.0
2,14,78,34,71.76470588235294
2,15,66,20,74.0
2,16,62,23,98.26086956521739
2,17,66,19,102.10526315789474
2,18,70,20,126.0
2,19,66,16,185.0
2,20,72,23,152.17391304347825
2,21,50,14,182.85714285714286
2,22,72,18,164.44444444444446
2,23,70,18,195.55555555555554
2,24,63,12,200.0
2,25,54,14,188.57142857142858
2,26,68,9,193.33333333333334
2,27,59,11,100.0
3,4,62,59,41.016949152542374
3,5,52,30,61.333333333333336
3,6,60,46,82.6086956521739
3,7,62,54,144.44444444444446
3,8,54,35,143.42857142857142
3,9,57,40,163.0
3,10,68,49,143.26530612244898
3,11,56,42,67.61904761904762
3,12,55,33,112.12121212121212
3,13,65,52,66.92307692307692
3,14,48,42,40.95238095238095
3,15,67,57,36.14035087719298
3,16,59,47,47.234042553191486
3,17,64,50,55.2
3,18,57,37,100.0
3,19,62,34,135.2941176470588
3,20,54,25,151.2
3,21,65,34,156.47058823529412
3,22,58,22,183.63636363636363
3,23,58,21,162.85714285714286
3,24,64,23,190.43478260869566
3,25,67,17,175.2941176470588
3,26,50,15,174.66666666666666
3,27,58,27,65.92592592592592
4,5,60,29,36.55172413793103
