source,target,generated,success,delays
0,1,106,103,28.54368932038835
0,2,102,97,35.670103092783506
0,3,98,87,94.02298850574712
0,4,110,103,106.2135922330097
0,5,92,84,68.57142857142857
0,6,100,87,120.22988505747126
0,7,90,79,176.9620253164557
0,8,100,86,246.04651162790697
0,9,104,79,267.59493670886076
0,10,103,78,196.4102564102564
0,11,121,90,147.55555555555554
0,12,89,58,206.20689655172413
0,13,107,61,184.59016393442624
0,14,101,58,148.27586206896552
0,15,99,45,172.0
0,16,104,37,215.67567567567568
0,17,97,41,208.29268292682926
0,18,99,40,229.0
0,19,82,23,272.17391304347825
0,20,101,33,238.1818181818182
0,21,104,29,260.0
0,22,113,33,302.42424242424244
0,23,87,17,302.3529411764706
0,24,113,18,353.3333333333333
0,25,97,12,316.6666666666667
0,26,101,11,289.09090909090907
0,27,106,11,187.27272727272728
1,2,114,58,73.79310344827586
1,3,99,24,121.66666666666667
1,4,108,27,86.66666666666667
1,5,106,37,39.45945945945946
1,6,90,15,126.66666666666667
1,7,86,10,140.0
1,8,93,10,256.0
1,9,106,12,280.0
1,10,94,8,155.0
1,11,94,10,172.0
1,12,94,5,204.0
1,13,104,8,215.0
1,14,94,3,140.0
1,15,95,4,270.0
1,16,94,1,180.0
1,17,105,3,380.0
1,18,97,1,180.0
1,19,100,0,0.0
1,20,117,0,0.0
1,21,97,0,0.0
1,22,100,0,0.0
1,23,96,0,0.0
1,24,108,0,0.0
1,25,83,0,0.0
1,26,109,0,0.0
1,27,105,1,140.0
2,3,102,62,50.32258064516129
2,4,91,55,67.27272727272727
2,5,102,74,36.75675675675676
2,6,118,63,104.44444444444444
2,7,108,51,194.90196078431373
2,8,102,41,255.1219512195122
2,9,95,38,281.05263157894734
2,10,102,40,188.0
2,11,100,38,112.63157894736842
2,12,96,35,165.14285714285714
2,13,101,38,116.84210526315789
2,14,103,32,112.5
2,15,87,27,126.66666666666667
2,16,94,26,160.0
2,17,104,25,178.4
2,18,90,14,180.0
2,19,98,13,241.53846153846155
2,20,110,18,193.33333333333334
2,21,106,7,260.0
2,22,95,8,310.0
2,23,98,7,231.42857142857142
2,24,101,8,295.0
2,25,104,6,280.0
2,26,84,1,140.0
2,27,89,3,113.33333333333333
3,4,110,99,50.303030303030305
3,5,107,59,123.05084745762711
3,6,106,89,168.76404494382024
3,7,99,75,231.73333333333332
3,8,99,67,288.05970149253733
3,9,82,53,272.8301886792453
3,10,91,66,204.84848484848484
3,11,89,68,104.11764705882354
3,12,90,56,137.85714285714286
3,13,95,79,79.24050632911393
3,14,92,82,43.90243902439025
3,15,96,91,26.153846153846153
3,16,86,75,67.46666666666667
3,17,105,91,81.97802197802197
3,18,104,61,129.50819672131146
3,19,107,54,202.96296296296296
3,20,104,49,201.22448979591837
3,21,89,32,258.75
3,22,110,40,274.0
3,23,106,33,222.42424242424244
3,24,104,27,276.2962962962963
3,25,78,19,262.10526315789474
3,26,106,18,231.11111111111111
3,27,95,54,61.48148148148148
4,5,94,53,30.566037735849058
4,6,108,61,71.80327868852459
4,7,95,44,143.63636363636363
4,8,102,36,217.77777777777777
4,9,106,35,214.28571428571428
4,10,101,35,145.71428571428572
4,11,115,51,48.23529411764706
4,12,101,17,100.0
4,13,98,34,111.76470588235294
4,14,97,35,95.42857142857143
4,15,101,30,73.33333333333333
4,16,103,22,141.8181818181818
4,17,88,17,140.0
4,18,106,16,167.5
4,19,101,12,220.0
4,20,97,15,209.33333333333334
4,21,103,7,162.85714285714286
4,22,108,6,213.33333333333334
4,23,108,8,240.0
4,24,102,4,280.0
4,25,107,2,260.0
4,26,104,1,140.0
4,27,105,13,84.61538461538461
5,6,108,25,20.0
5,7,109,9,104.44444444444444
5,8,91,4,120.0
5,9,96,4,180.0
5,10,104,6,86.66666666666667
5,11,102,11,81.81818181818181
5,12,97,6,153.33333333333334
5,13,90,8,155.0
5,14,103,7,117.14285714285714
5,15,107,6,100.0
5,16,97,3,140.0
5,17,96,2,140.0
5,18,88,0,0.0
5,19,102,2,220.0
5,20,108,1,140.0
5,21,95,2,100.0
5,22,96,2,180.0
5,23,100,1,300.0
5,24,102,1,180.0
5,25,100,0,0.0
5,26,91,0,0.0
5,27,103,2,100.0
6,7,100,81,36.79012345679013
6,8,106,66,87.27272727272727
6,9,109,66,118.18181818181819
6,10,96,67,40.8955223880597
6,11,95,74,58.91891891891892
6,12,97,62,96.7741935483871
6,13,103,34,174.11764705882354
6,14,97,12,220.0
6,15,104,6,266.6666666666667
6,16,96,4,260.0
6,17,103,2,180.0
6,18,103,49,185.71428571428572
6,19,99,44,207.27272727272728
6,20,113,43,164.1860465116279
6,21,101,35,132.0
6,22,103,42,150.47619047619048
6,23,95,27,191.85185185185185
6,24,103,20,194.0
6,25,90,14,225.71428571428572
6,26,103,31,112.90322580645162
6,27,107,17,97.6470588235294
7,8,110,75,24.266666666666666
7,9,96,46,72.17391304347827
7,10,104,37,129.1891891891892
7,11,100,23,105.21739130434783
7,12,106,21,200.95238095238096
7,13,102,8,190.0
7,14,109,3,366.6666666666667
7,15,101,0,0.0
7,16,107,2,480.0
7,17,107,1,260.0
7,18,98,13,278.46153846153845
7,19,104,11,270.90909090909093
7,20,102,6,226.66666666666666
7,21,112,10,180.0
7,22,92,7,151.42857142857142
7,23,98,4,220.0
7,24,107,1,180.0
7,25,118,3,273.3333333333333
7,26,104,9,108.88888888888889
7,27,107,4,100.0
8,9,96,79,20.0
8,10,89,28,131.42857142857142
8,11,99,10,244.0
8,12,103,22,185.45454545454547
8,13,106,6,300.0
8,14,99,1,260.0
8,15,105,0,0.0
8,16,110,0,0.0
8,17,104,0,0.0
8,18,100,17,250.58823529411765
8,19,100,12,233.33333333333334
8,20,111,10,196.0
8,21,98,13,140.0
8,22,111,10,124.0
8,23,95,4,180.0
8,24,112,3,193.33333333333334
8,25,90,2,220.0
8,26,96,27,62.96296296296296
8,27,111,2,260.0
9,10,103,25,66.4
9,11,89,4,250.0
9,12,94,16,165.0
9,13,93,6,260.0
9,14,99,1,300.0
9,15,90,1,420.0
9,16,99,0,0.0
9,17,92,1,340.0
9,18,104,8,230.0
9,19,94,13,216.92307692307693
9,20,99,10,140.0
9,21,97,5,100.0
9,22,103,8,110.0
9,23,104,2,180.0
9,24,103,2,140.0
9,25,110,2,260.0
9,26,108,22,20.0
9,27,106,0,0.0
10,11,107,37,128.1081081081081
10,12,97,68,60.588235294117645
10,13,110,17,177.64705882352942
10,14,99,5,212.0
10,15,91,1,180.0
10,16,91,1,220.0
10,17,106,2,320.0
10,18,86,50,132.8
10,19,96,57,156.140350877193
10,20,99,67,83.88059701492537
10,21,107,84,34.76190476190476
10,22,96,62,74.19354838709677
10,23,82,41,123.41463414634147
10,24,120,64,118.125
10,25,105,46,165.2173913043478
10,26,100,64,30.0
10,27,100,8,190.0
11,12,96,26,33.84615384615385
11,13,94,42,64.76190476190476
11,14,96,18,111.11111111111111
11,15,104,9,126.66666666666667
11,16,103,4,170.0
11,17,102,3,153.33333333333334
11,18,110,15,97.33333333333333
11,19,106,16,125.0
11,20,101,14,97.14285714285714
11,21,95,8,170.0
11,22,88,8,195.0
11,23,107,6,120.0
11,24,109,8,190.0
11,25,100,4,210.0
11,26,92,2,200.0
11,27,92,24,23.333333333333332
12,13,114,19,70.52631578947368
12,14,87,3,166.66666666666666
12,15,102,0,0.0
12,16,93,1,220.0
12,17,99,0,0.0
12,18,103,69,37.391304347826086
12,19,104,62,93.54838709677419
12,20,100,70,41.142857142857146
12,21,109,55,94.18181818181819
12,22,110,51,114.11764705882354
12,23,81,37,84.86486486486487
12,24,85,33,121.81818181818181
12,25,104,43,131.62790697674419
12,26,100,31,87.09677419354838
12,27,96,3,73.33333333333333
13,14,103,57,22.80701754385965
13,15,102,44,115.45454545454545
13,16,95,37,104.32432432432432
13,17,90,26,63.07692307692308
13,18,104,33,23.636363636363637
13,19,95,3,153.33333333333334
13,20,102,4,200.0
13,21,114,1,220.0
13,22,97,1,180.0
13,23,105,2,100.0
13,24,92,1,140.0
13,25,108,0,0.0
13,26,86,0,0.0
13,27,97,80,21.5
14,15,100,76,83.6842105263158
14,16,101,79,63.54430379746835
14,17,103,77,25.714285714285715
14,18,105,3,60.0
14,19,107,0,0.0
14,20,96,0,0.0
14,21,102,0,0.0
14,22,102,0,0.0
14,23,108,0,0.0
14,24,95,0,0.0
14,25,95,0,0.0
14,26,109,0,0.0
14,27,96,33,67.27272727272727
15,16,101,92,20.0
15,17,91,68,61.76470588235294
15,18,107,0,0.0
15,19,98,0,0.0
15,20,97,0,0.0
15,21,104,0,0.0
15,22,97,0,0.0
15,23,105,0,0.0
15,24,93,0,0.0
15,25,90,0,0.0
15,26,94,0,0.0
15,27,110,22,78.18181818181819
16,17,100,93,20.0
16,18,115,2,140.0
16,19,95,0,0.0
16,20,77,0,0.0
16,21,102,0,0.0
16,22,122,0,0.0
16,23,106,0,0.0
16,24,102,0,0.0
16,25,91,0,0.0
16,26,103,0,0.0
16,27,88,11,114.54545454545455
17,18,97,0,0.0
17,19,94,0,0.0
17,20,100,0,0.0
17,21,101,0,0.0
17,22,98,0,0.0
17,23,107,0,0.0
17,24,105,0,0.0
17,25,92,0,0.0
17,26,112,0,0.0
17,27,87,18,113.33333333333333
18,19,89,48,30.0
18,20,99,44,89.0909090909091
18,21,104,31,150.32258064516128
18,22,113,30,144.0
18,23,111,39,77.43589743589743
18,24,91,27,110.37037037037037
18,25,113,31,87.09677419354838
18,26,108,4,160.0
18,27,91,9,60.0
19,20,92,65,81.53846153846153
19,21,96,46,128.69565217391303
19,22,95,47,105.95744680851064
19,23,93,84,30.0
19,24,96,88,61.36363636363637
19,25,111,100,24.0
19,26,108,26,146.15384615384616
19,27,104,1,100.0
20,21,107,76,31.57894736842105
20,22,103,57,73.33333333333333
20,23,94,58,26.20689655172414
20,24,108,55,69.45454545454545
20,25,99,45,108.88888888888889
20,26,94,24,108.33333333333333
20,27,93,0,0.0
21,22,100,75,26.4
21,23,90,33,87.87878787878788
21,24,97,31,71.61290322580645
21,25,102,34,118.82352941176471
21,26,88,40,60.0
21,27,105,0,0.0
22,23,99,33,68.48484848484848
22,24,96,39,29.23076923076923
22,25,100,24,71.66666666666667
22,26,102,45,25.333333333333332
22,27,99,0,0.0
23,24,87,77,23.116883116883116
23,25,107,84,60.0
23,26,113,5,124.0
23,27,101,0,0.0
24,25,102,83,28.674698795180724
24,26,96,6,80.0
24,27,94,0,0.0
25,26,97,2,180.0
25,27,95,0,0.0
26,27,112,0,0.0
