source,target,generated,success,delays
0,1,106,104,22.692307692307693
0,2,102,100,25.2
0,3,98,93,44.516129032258064
0,4,110,95,61.26315789473684
0,5,92,80,41.5
0,6,100,84,67.14285714285714
0,7,90,73,110.95890410958904
0,8,100,68,137.64705882352942
0,9,104,65,156.0
0,10,103,76,123.6842105263158
0,11,121,74,101.08108108108108
0,12,89,41,128.29268292682926
0,13,107,53,115.84905660377359
0,14,101,45,106.22222222222223
0,15,99,37,107.56756756756756
0,16,104,27,134.07407407407408
0,17,97,23,145.2173913043478
0,18,99,21,153.33333333333334
0,19,82,15,161.33333333333334
0,20,101,12,153.33333333333334
0,21,104,12,166.66666666666666
0,22,113,10,180.0
0,23,87,7,180.0
0,24,113,5,212.0
0,25,97,4,250.0
0,26,101,2,200.0
0,27,106,4,130.0
1,2,114,74,46.486486486486484
1,3,99,48,88.33333333333333
1,4,108,57,45.96491228070175
1,5,106,66,33.93939393939394
1,6,90,42,49.523809523809526
1,7,86,33,106.06060606060606
1,8,93,32,141.25
1,9,106,30,134.66666666666666
1,10,94,23,117.3913043478261
1,11,94,20,84.0
1,12,94,12,103.33333333333333
1,13,104,16,130.0
1,14,94,12,123.33333333333333
1,15,95,10,132.0
1,16,94,4,140.0
1,17,105,5,124.0
1,18,97,1,140.0
1,19,100,3,166.66666666666666
1,20,117,2,100.0
1,21,97,1,100.0
1,22,100,2,140.0
1,23,96,2,160.0
1,24,108,0,0.0
1,25,83,0,0.0
1,26,109,0,0.0
1,27,105,0,0.0
2,3,102,66,43.03030303030303
2,4,91,55,61.45454545454545
2,5,102,64,33.75
2,6,118,67,62.985074626865675
2,7,108,43,118.6046511627907
2,8,102,33,148.4848484848485
2,9,95,25,156.0
2,10,102,32,118.75
2,11,100,35,85.14285714285714
2,12,96,29,117.93103448275862
2,13,101,25,88.8
2,14,103,18,64.44444444444444
2,15,87,18,66.66666666666667
2,16,94,25,95.2
2,17,104,20,104.0
2,18,90,15,148.0
2,19,98,17,151.76470588235293
2,20,110,12,143.33333333333334
2,21,106,10,140.0
2,22,95,7,168.57142857142858
2,23,98,4,170.0
2,24,101,3,193.33333333333334
2,25,104,3,193.33333333333334
2,26,84,2,220.0
2,27,89,1,100.0
3,4,110,94,54.46808510638298
3,5,107,43,90.69767441860465
3,6,106,89,98.20224719101124
3,7,99,60,137.33333333333334
3,8,99,56,168.57142857142858
3,9,82,47,184.25531914893617
3,10,91,61,137.37704918032787
3,11,89,65,85.84615384615384
3,12,90,57,106.3157894736842
3,13,95,70,65.71428571428571
3,14,92,72,55.55555555555556
3,15,96,79,46.32911392405063
3,16,86,56,42.857142857142854
3,17,105,63,52.38095238095238
3,18,104,43,96.27906976744185
3,19,107,41,140.0
3,20,104,27,147.40740740740742
3,21,89,23,180.0
3,22,110,17,191.76470588235293
3,23,106,11,172.72727272727272
3,24,104,12,193.33333333333334
3,25,78,3,180.0
3,26,106,5,180.0
3,27,95,22,34.54545454545455
4,5,94,39,52.82051282051282
4,6,108,67,83.88059701492537
4,7,95,43,127.90697674418605
4,8,102,38,162.10526315789474
4,9,106,32,152.5
4,10,101,37,123.78378378378379
4,11,115,55,38.18181818181818
4,12,101,33,96.36363636363636
4,13,98,30,78.66666666666667
4,14,97,25,87.2
4,15,101,29,72.41379310344827
4,16,103,23,94.78260869565217
4,17,88,15,97.33333333333333
4,18,106,17,74.11764705882354
4,19,101,15,121.33333333333333
4,20,97,7,100.0
4,21,103,10,120.0
4,22,108,3,140.0
4,23,108,5,124.0
4,24,102,2,160.0
4,25,107,1,100.0
4,26,104,1,100.0
4,27,105,11,45.45454545454545
5,6,108,24,58.333333333333336
5,7,109,14,34.285714285714285
5,8,91,8,85.0
5,9,96,5,116.0
5,10,104,4,40.0
5,11,102,8,45.0
5,12,97,1,100.0
5,13,90,3,126.66666666666667
5,14,103,3,113.33333333333333
5,15,107,2,160.0
5,16,97,1,100.0
5,17,96,1,100.0
5,18,88,1,100.0
5,19,102,2,100.0
5,20,108,0,0.0
5,21,95,1,180.0
5,22,96,0,0.0
5,23,100,0,0.0
5,24,102,0,0.0
5,25,100,0,0.0
5,26,91,0,0.0
5,27,103,2,80.0
6,7,100,62,59.354838709677416
6,8,106,58,76.55172413793103
6,9,109,58,72.41379310344827
6,10,96,60,60.0
6,11,95,51,51.372549019607845
6,12,97,56,79.28571428571429
6,13,103,39,113.33333333333333
6,14,97,12,140.0
6,15,104,11,205.45454545454547
6,16,96,7,202.85714285714286
6,17,103,3,140.0
6,18,103,37,115.13513513513513
6,19,99,32,116.25
6,20,113,30,100.0
6,21,101,21,84.76190476190476
6,22,103,21,103.80952380952381
6,23,95,9,108.88888888888889
6,24,103,7,151.42857142857142
6,25,90,5,148.0
6,26,103,6,106.66666666666667
6,27,107,8,65.0
7,8,110,75,30.133333333333333
7,9,96,48,27.5
7,10,104,30,78.66666666666667
7,11,100,22,85.45454545454545
7,12,106,24,131.66666666666666
7,13,102,10,164.0
7,14,109,4,320.0
7,15,101,0,0.0
7,16,107,0,0.0
7,17,107,0,0.0
7,18,98,12,153.33333333333334
7,19,104,8,150.0
7,20,102,4,100.0
7,21,112,6,86.66666666666667
7,22,92,3,73.33333333333333
7,23,98,4,140.0
7,24,107,1,140.0
7,25,118,3,166.66666666666666
7,26,104,5,60.0
7,27,107,1,220.0
8,9,96,61,21.9672131147541
8,10,89,16,72.5
8,11,99,17,147.05882352941177
8,12,103,16,130.0
8,13,106,8,185.0
8,14,99,0,0.0
8,15,105,0,0.0
8,16,110,1,260.0
8,17,104,1,340.0
8,18,100,10,148.0
8,19,100,14,151.42857142857142
8,20,111,14,114.28571428571429
8,21,98,9,104.44444444444444
8,22,111,9,95.55555555555556
8,23,95,6,153.33333333333334
8,24,112,3,126.66666666666667
8,25,90,0,0.0
8,26,96,8,25.0
8,27,111,0,0.0
9,10,103,25,45.6
9,11,89,10,164.0
9,12,94,15,105.33333333333333
9,13,93,10,192.0
9,14,99,2,220.0
9,15,90,1,220.0
9,16,99,0,0.0
9,17,92,3,193.33333333333334
9,18,104,15,148.0
9,19,94,11,125.45454545454545
9,20,99,15,89.33333333333333
9,21,97,11,67.27272727272727
9,22,103,13,47.69230769230769
9,23,104,9,86.66666666666667
9,24,103,10,92.0
9,25,110,3,86.66666666666667
9,26,108,18,28.88888888888889
9,27,106,0,0.0
10,11,107,33,80.60606060606061
10,12,97,63,62.53968253968254
10,13,110,35,125.14285714285714
10,14,99,12,163.33333333333334
10,15,91,7,225.71428571428572
10,16,91,2,220.0
10,17,106,5,188.0
10,18,86,39,108.2051282051282
10,19,96,54,105.92592592592592
10,20,99,62,61.935483870967744
10,21,107,64,40.625
10,22,96,53,50.943396226415096
10,23,82,32,87.5
10,24,120,47,82.12765957446808
10,25,105,33,100.0
10,26,100,37,27.56756756756757
10,27,100,7,145.71428571428572
11,12,96,37,36.21621621621622
11,13,94,27,39.25925925925926
11,14,96,12,83.33333333333333
11,15,104,8,105.0
11,16,103,8,105.0
11,17,102,4,110.0
11,18,110,22,52.72727272727273
11,19,106,20,84.0
11,20,101,18,73.33333333333333
11,21,95,13,93.84615384615384
11,22,88,8,125.0
11,23,107,6,80.0
11,24,109,7,117.14285714285714
11,25,100,6,106.66666666666667
11,26,92,2,100.0
11,27,92,26,27.692307692307693
12,13,114,27,65.92592592592592
12,14,87,12,130.0
12,15,102,0,0.0
12,16,93,0,0.0
12,17,99,0,0.0
12,18,103,59,57.96610169491525
12,19,104,53,62.264150943396224
12,20,100,59,42.3728813559322
12,21,109,44,59.09090909090909
12,22,110,41,83.41463414634147
12,23,81,32,56.25
12,24,85,25,77.6
12,25,104,17,85.88235294117646
12,26,100,13,72.3076923076923
12,27,96,5,92.0
13,14,103,60,35.333333333333336
13,15,102,26,64.61538461538461
13,16,95,34,63.529411764705884
13,17,90,31,50.96774193548387
13,18,104,40,33.0
13,19,95,14,54.285714285714285
13,20,102,10,108.0
13,21,114,8,150.0
13,22,97,5,140.0
13,23,105,5,116.0
13,24,92,2,140.0
13,25,108,3,60.0
13,26,86,0,0.0
13,27,97,65,23.692307692307693
14,15,100,63,58.095238095238095
14,16,101,69,31.594202898550726
14,17,103,65,27.384615384615383
14,18,105,6,20.0
14,19,107,2,20.0
14,20,96,1,100.0
14,21,102,0,0.0
14,22,102,1,100.0
14,23,108,1,100.0
14,24,95,0,0.0
14,25,95,1,140.0
14,26,109,0,0.0
14,27,96,25,53.6
15,16,101,80,27.0
15,17,91,60,24.0
15,18,107,1,140.0
15,19,98,0,0.0
15,20,97,0,0.0
15,21,104,0,0.0
15,22,97,0,0.0
15,23,105,0,0.0
15,24,93,0,0.0
15,25,90,0,0.0
15,26,94,0,0.0
15,27,110,22,61.81818181818182
16,17,100,84,25.238095238095237
16,18,115,1,60.0
16,19,95,0,0.0
16,20,77,0,0.0
16,21,102,0,0.0
16,22,122,0,0.0
16,23,106,0,0.0
16,24,102,0,0.0
16,25,91,0,0.0
16,26,103,0,0.0
16,27,88,6,53.333333333333336
17,18,97,1,20.0
17,19,94,0,0.0
17,20,100,0,0.0
17,21,101,0,0.0
17,22,98,0,0.0
17,23,107,0,0.0
17,24,105,0,0.0
17,25,92,0,0.0
17,26,112,0,0.0
17,27,87,13,63.07692307692308
18,19,89,51,39.6078431372549
18,20,99,32,67.5
18,21,104,29,95.86206896551724
18,22,113,23,94.78260869565217
18,23,111,33,61.21212121212121
18,24,91,15,70.66666666666667
18,25,113,18,37.77777777777778
18,26,108,7,100.0
18,27,91,12,23.333333333333332
19,20,92,51,62.35294117647059
19,21,96,51,81.17647058823529
19,22,95,47,79.57446808510639
19,23,93,75,53.6
19,24,96,65,50.15384615384615
19,25,111,73,25.47945205479452
19,26,108,24,115.0
19,27,104,2,40.0
20,21,107,80,27.5
20,22,103,63,42.22222222222222
20,23,94,53,36.60377358490566
20,24,108,53,33.58490566037736
20,25,99,39,70.25641025641026
20,26,94,34,72.94117647058823
20,27,93,0,0.0
21,22,100,70,33.142857142857146
21,23,90,38,43.1578947368421
21,24,97,34,43.529411764705884
21,25,102,29,79.3103448275862
21,26,88,37,45.945945945945944
21,27,105,0,0.0
22,23,99,41,43.41463414634146
22,24,96,40,42.0
22,25,100,26,47.69230769230769
22,26,102,57,23.50877192982456
22,27,99,0,0.0
23,24,87,72,23.333333333333332
23,25,107,74,44.32432432432432
23,26,113,10,60.0
23,27,101,0,0.0
24,25,102,76,20.526315789473685
24,26,96,11,52.72727272727273
24,27,94,0,0.0
25,26,97,8,35.0
25,27,95,0,0.0
26,27,112,0,0.0
