source,target,generated,success,delays
0,1,106,104,33.07692307692308
0,2,102,100,28.0
0,3,98,93,73.76344086021506
0,4,110,95,81.47368421052632
0,5,92,80,52.0
0,6,100,83,75.90361445783132
0,7,90,73,119.72602739726027
0,8,100,68,150.0
0,9,104,65,170.76923076923077
0,10,103,76,142.10526315789474
0,11,121,75,104.8
0,12,89,39,130.76923076923077
0,13,107,50,121.6
0,14,101,40,111.0
0,15,99,35,109.14285714285714
0,16,104,25,127.2
0,17,97,22,156.36363636363637
0,18,99,22,167.27272727272728
0,19,82,14,191.42857142857142
0,20,101,13,161.53846153846155
0,21,104,10,180.0
0,22,113,10,200.0
0,23,87,7,197.14285714285714
0,24,113,6,233.33333333333334
0,25,97,4,290.0
0,26,101,1,140.0
0,27,106,4,120.0
1,2,114,73,45.75342465753425
1,3,99,48,86.66666666666667
1,4,108,55,50.54545454545455
1,5,106,66,32.72727272727273
1,6,90,40,54.0
1,7,86,30,110.66666666666667
1,8,93,26,126.15384615384616
1,9,106,27,138.5185185185185
1,10,94,22,134.54545454545453
1,11,94,19,81.05263157894737
1,12,94,12,120.0
1,13,104,14,131.42857142857142
1,14,94,11,147.27272727272728
1,15,95,9,131.11111111111111
1,16,94,4,140.0
1,17,105,6,146.66666666666666
1,18,97,2,120.0
1,19,100,3,180.0
1,20,117,1,100.0
1,21,97,1,140.0
1,22,100,2,180.0
1,23,96,2,200.0
1,24,108,0,0.0
1,25,83,0,0.0
1,26,109,1,100.0
1,27,105,0,0.0
2,3,102,68,40.0
2,4,91,54,65.18518518518519
2,5,102,63,36.507936507936506
2,6,118,65,63.69230769230769
2,7,108,48,124.16666666666667
2,8,102,36,161.11111111111111
2,9,95,28,187.14285714285714
2,10,102,32,150.0
2,11,100,34,95.29411764705883
2,12,96,27,122.22222222222223
2,13,101,26,96.92307692307692
2,14,103,20,70.0
2,15,87,19,83.15789473684211
2,16,94,21,103.80952380952381
2,17,104,16,100.0
2,18,90,12,173.33333333333334
2,19,98,14,185.71428571428572
2,20,110,9,148.88888888888889
2,21,106,9,131.11111111111111
2,22,95,4,170.0
2,23,98,4,190.0
2,24,101,3,206.66666666666666
2,25,104,2,200.0
2,26,84,2,240.0
2,27,89,1,60.0
3,4,110,97,49.27835051546392
3,5,107,51,91.37254901960785
3,6,106,88,101.36363636363636
3,7,99,66,153.33333333333334
3,8,99,55,193.8181818181818
3,9,82,44,176.36363636363637
3,10,91,59,145.42372881355934
3,11,89,69,104.6376811594203
3,12,90,56,123.57142857142857
3,13,95,66,62.42424242424242
3,14,92,71,47.04225352112676
3,15,96,77,40.25974025974026
3,16,86,61,39.01639344262295
3,17,105,66,49.696969696969695
3,18,104,44,97.27272727272727
3,19,107,37,147.56756756756758
3,20,104,22,147.27272727272728
3,21,89,18,177.77777777777777
3,22,110,14,208.57142857142858
3,23,106,10,148.0
3,24,104,12,196.66666666666666
3,25,78,4,180.0
3,26,106,5,220.0
3,27,95,21,44.76190476190476
4,5,94,43,46.04651162790697
4,6,108,65,69.84615384615384
4,7,95,42,121.9047619047619
4,8,102,36,147.77777777777777
4,9,106,24,135.0
4,10,101,38,149.47368421052633
4,11,115,56,44.285714285714285
4,12,101,32,85.0
4,13,98,25,95.2
4,14,97,28,70.0
4,15,101,28,50.0
4,16,103,24,83.33333333333333
4,17,88,9,86.66666666666667
4,18,106,12,90.0
4,19,101,10,156.0
4,20,97,7,100.0
4,21,103,7,105.71428571428571
4,22,108,1,260.0
4,23,108,3,126.66666666666667
4,24,102,2,120.0
4,25,107,1,140.0
4,26,104,1,140.0
4,27,105,12,56.666666666666664
5,6,108,21,42.857142857142854
5,7,109,22,49.09090909090909
5,8,91,10,84.0
5,9,96,8,135.0
5,10,104,6,66.66666666666667
5,11,102,12,43.333333333333336
5,12,97,4,90.0
5,13,90,5,140.0
5,14,103,3,166.66666666666666
5,15,107,0,0.0
5,16,97,0,0.0
5,17,96,1,100.0
5,18,88,1,100.0
5,19,102,2,140.0
5,20,108,0,0.0
5,21,95,1,260.0
5,22,96,0,0.0
5,23,100,0,0.0
5,24,102,0,0.0
5,25,100,0,0.0
5,26,91,0,0.0
5,27,103,1,20.0
6,7,100,65,48.92307692307692
6,8,106,54,82.96296296296296
6,9,109,62,69.03225806451613
6,10,96,60,64.66666666666667
6,11,95,59,47.79661016949152
6,12,97,51,78.03921568627452
6,13,103,42,103.80952380952381
6,14,97,12,166.66666666666666
6,15,104,11,209.0909090909091
6,16,96,7,185.71428571428572
6,17,103,6,146.66666666666666
6,18,103,32,125.0
6,19,99,31,128.38709677419354
6,20,113,31,101.29032258064517
6,21,101,19,89.47368421052632
6,22,103,20,100.0
6,23,95,15,124.0
6,24,103,10,132.0
6,25,90,7,168.57142857142858
6,26,103,9,73.33333333333333
6,27,107,10,68.0
7,8,110,76,27.894736842105264
7,9,96,47,29.361702127659573
7,10,104,34,80.0
7,11,100,18,100.0
7,12,106,24,146.66666666666666
7,13,102,7,134.28571428571428
