src,dst,delay
0,1,20
0,1,20
0,1,20
0,1,20
0,1,20
0,1,20
0,1,20
0,1,20
0,1,20
0,1,20
0,1,20
0,1,100
0,1,20
0,1,20
0,1,20
0,1,20
0,1,20
0,1,20
0,1,20
0,1,20
0,1,20
0,1,20
0,1,20
0,1,20
0,1,100
0,1,20
0,1,20
0,1,20
0,1,20
0,1,20
0,1,20
0,1,20
0,1,20
0,1,100
0,1,20
0,1,20
0,1,20
0,1,20
0,1,20
0,1,20
0,1,20
0,1,20
0,1,20
0,1,20
0,1,20
0,1,20
0,1,20
0,1,20
0,1,20
0,1,20
0,1,20
0,1,20
0,1,20
0,1,20
0,1,20
0,1,20
0,1,20
0,1,20
0,1,20
0,1,20
0,1,20
0,1,20
0,1,20
0,1,20
0,1,20
0,1,20
0,1,20
0,1,20
0,1,20
0,1,20
0,1,20
0,1,20
0,1,20
0,1,20
0,1,20
0,1,20
0,1,20
0,1,20
0,1,20
0,1,100
0,1,20
0,1,20
0,1,20
0,1,20
0,1,20
0,1,20
0,1,20
0,1,20
0,1,20
0,1,20
0,1,20
0,1,20
0,1,20
0,1,20
0,1,180
0,1,20
0,1,100
0,1,20
0,1,20
0,1,20
0,1,20
0,1,20
0,1,20
0,2,20
0,2,20
0,2,20
0,2,100
0,2,20
0,2,20
0,2,20
0,2,20
0,2,20
0,2,20
0,2,100
0,2,20
0,2,20
0,2,100
0,2,20
0,2,20
0,2,20
0,2,20
0,2,20
0,2,20
0,2,20
0,2,20
0,2,20
0,2,20
0,2,20
0,2,20
0,2,20
0,2,20
0,2,100
0,2,20
0,2,20
0,2,20
0,2,20
0,2,100
0,2,20
0,2,20
0,2,20
0,2,20
0,2,20
0,2,20
0,2,20
0,2,100
0,2,20
0,2,20
0,2,20
0,2,20
0,2,20
0,2,20
0,2,20
0,2,20
0,2,20
0,2,20
0,2,20
0,2,20
0,2,20
0,2,20
0,2,20
0,2,20
0,2,20
0,2,20
0,2,20
0,2,20
0,2,20
0,2,20
0,2,20
0,2,20
0,2,20
0,2,20
0,2,20
0,2,20
0,2,20
0,2,20
0,2,20
0,2,100
0,2,20
0,2,20
0,2,100
0,2,20
0,2,20
0,2,20
0,2,20
0,2,20
0,2,20
0,2,20
0,2,20
0,2,20
0,2,20
0,2,20
0,2,20
0,2,20
0,2,20
0,2,20
0,2,20
0,2,20
0,2,20
0,2,20
0,2,20
0,3,60
0,3,60
0,3,60
0,3,60
0,3,140
0,3,60
0,3,60
0,3,60
0,3,60
0,3,60
0,3,60
0,3,60
0,3,60
0,3,140
0,3,60
0,3,60
0,3,60
0,3,60
0,3,60
0,3,60
0,3,60
0,3,140
0,3,140
0,3,60
0,3,60
0,3,140
0,3,60
0,3,140
0,3,60
0,3,60
0,3,60
0,3,60
0,3,60
0,3,140
0,3,140
0,3,60
0,3,60
0,3,60
0,3,60
0,3,60
0,3,60
0,3,60
0,3,60
0,3,140
0,3,60
0,3,60
0,3,60
0,3,60
0,3,60
0,3,60
0,3,60
0,3,140
0,3,60
0,3,60
0,3,60
0,3,140
0,3,60
0,3,60
0,3,140
0,3,60
0,3,60
0,3,60
0,3,60
0,3,60
0,3,60
0,3,60
0,3,140
0,3,60
0,3,140
0,3,60
0,3,140
0,3,60
0,3,60
0,3,60
0,3,140
0,3,60
0,3,60
0,3,60
0,3,140
0,3,60
0,3,60
0,3,60
0,3,60
0,3,60
0,3,140
0,3,60
0,3,60
0,3,60
0,4,100
0,4,100
0,4,100
0,4,100
0,4,100
0,4,100
0,4,100
0,4,100
0,4,100
0,4,100
0,4,100
0,4,100
0,4,100
0,4,100
0,4,100
0,4,100
0,4,100
0,4,100
0,4,100
0,4,100
0,4,100
0,4,100
0,4,100
0,4,100
0,4,100
0,4,100
0,4,100
0,4,100
0,4,100
0,4,100
0,4,100
0,4,100
0,4,100
0,4,100
0,4,100
0,4,100
0,4,100
0,4,100
0,4,100
0,4,100
0,4,100
0,4,100
0,4,100
0,4,100
0,4,100
0,4,100
0,4,100
0,4,100
0,4,100
0,4,100
0,4,100
0,4,100
0,4,100
0,4,100
0,4,100
0,4,100
0,4,100
0,4,100
0,4,100
0,4,100
0,4,100
0,4,100
0,4,100
0,4,100
0,4,100
0,4,100
0,4,100
0,4,100
0,4,100
0,4,100
0,4,100
0,4,100
0,4,100
0,4,100
0,4,100
0,4,100
0,4,100
0,4,100
0,4,100
0,4,100
0,4,100
0,4,100
0,4,100
0,4,100
0,4,100
0,4,100
0,4,100
0,4,100
0,4,100
0,4,100
0,4,100
0,4,100
0,4,100
0,4,100
0,4,100
0,4,100
0,4,100
0,4,100
0,4,100
0,4,100
0,4,180
0,4,100
0,4,100
0,5,60
0,5,60
0,5,60
0,5,60
0,5,60
0,5,60
0,5,60
0,5,60
0,5,60
0,5,60
0,5,60
0,5,60
0,5,60
0,5,60
0,5,60
0,5,60
0,5,60
0,5,60
0,5,60
0,5,60
0,5,60
0,5,60
0,5,60
0,5,60
0,5,60
0,5,60
0,5,60
0,5,60
0,5,60
0,5,60
0,5,60
0,5,60
0,5,60
0,5,60
0,5,60
0,5,60
0,5,60
0,5,60
0,5,60
0,5,60
0,5,60
0,5,60
0,5,140
0,5,60
0,5,60
0,5,60
0,5,60
0,5,60
0,5,60
0,5,60
0,5,60
0,5,60
0,5,60
0,5,60
0,5,60
0,5,60
0,5,60
0,5,60
0,5,60
0,5,60
0,5,60
0,5,60
0,5,60
0,5,60
0,5,60
0,5,60
0,5,60
0,5,60
0,5,60
0,5,60
0,5,60
0,5,60
0,5,60
0,5,140
0,5,60
0,5,60
0,5,60
0,5,60
0,5,60
0,5,140
0,5,220
0,5,60
0,5,60
0,5,60
0,6,100
0,6,100
0,6,100
0,6,100
0,6,100
0,6,100
0,6,100
0,6,100
0,6,100
0,6,100
0,6,180
0,6,100
0,6,100
0,6,100
0,6,100
0,6,100
0,6,100
0,6,100
0,6,100
0,6,100
0,6,100
0,6,100
0,6,100
0,6,100
0,6,100
0,6,100
0,6,100
0,6,100
0,6,100
0,6,100
0,6,100
0,6,180
0,6,100
0,6,100
0,6,180
0,6,100
0,6,100
0,6,100
0,6,180
0,6,180
0,6,100
0,6,100
0,6,100
0,6,100
0,6,100
0,6,100
0,6,100
0,6,100
0,6,100
0,6,180
0,6,100
0,6,100
0,6,180
0,6,100
0,6,100
0,6,100
0,6,100
0,6,100
0,6,100
0,6,100
0,6,100
0,6,100
0,6,100
0,6,100
0,6,100
0,6,100
0,6,100
0,6,100
0,6,100
0,6,100
0,6,100
0,6,100
0,6,100
0,6,100
0,6,100
0,6,100
0,6,100
0,6,100
0,6,100
0,6,100
0,6,100
0,6,100
0,6,180
0,6,100
0,6,100
0,6,100
0,7,140
0,7,140
0,7,140
0,7,220
0,7,140
0,7,140
0,7,140
0,7,140
0,7,340
0,7,140
0,7,140
0,7,140
0,7,140
0,7,140
0,7,220
0,7,140
0,7,220
0,7,140
0,7,140
0,7,220
0,7,220
0,7,380
0,7,220
0,7,140
0,7,140
0,7,140
0,7,140
0,7,140
0,7,140
0,7,140
0,7,140
0,7,220
0,7,220
0,7,140
0,7,140
0,7,140
0,7,140
0,7,140
0,7,140
0,7,220
0,7,140
0,7,140
0,7,220
0,7,140
0,7,140
0,7,140
0,7,140
0,7,140
0,7,220
0,7,300
0,7,140
0,7,220
0,7,140
0,7,140
0,7,140
0,7,140
0,7,140
0,7,140
0,7,140
0,7,140
0,7,140
0,7,140
0,7,140
0,7,140
0,7,220
0,7,140
0,7,140
0,7,140
0,7,220
0,7,140
0,7,140
0,7,140
0,7,220
0,7,140
0,7,220
0,7,140
0,7,140
0,7,140
0,7,140
0,7,140
0,8,180
0,8,180
0,8,260
0,8,180
0,8,180
0,8,180
0,8,180
0,8,180
0,8,180
0,8,260
0,8,180
0,8,180
0,8,420
0,8,460
0,8,180
0,8,180
0,8,260
0,8,180
0,8,180
0,8,260
0,8,180
0,8,180
0,8,180
0,8,260
0,8,180
0,8,180
0,8,180
0,8,180
0,8,460
0,8,380
0,8,260
0,8,180
0,8,260
0,8,180
0,8,260
0,8,180
0,8,180
0,8,180
0,8,180
0,8,180
0,8,260
0,8,340
0,8,180
0,8,180
0,8,180
