src,dst,delay
0,1,100
0,1,100
0,1,100
0,1,100
0,1,100
0,1,100
0,1,100
0,1,100
0,1,100
0,1,100
0,1,100
0,1,100
0,1,100
0,1,100
0,1,100
0,1,100
0,1,100
0,1,100
0,1,100
0,1,100
0,1,100
0,1,100
0,1,100
0,1,100
0,1,100
0,1,100
0,1,100
0,1,100
0,1,100
0,1,100
0,1,100
0,1,100
0,1,100
0,1,520
0,1,100
0,1,100
0,1,100
0,1,100
0,1,100
0,1,100
0,1,100
0,1,100
0,1,100
0,1,100
0,1,100
0,1,100
0,1,100
0,1,100
0,1,100
0,1,100
0,1,100
0,1,100
0,1,100
0,1,100
0,1,100
0,1,100
0,1,100
0,1,100
0,1,100
0,1,100
0,1,100
0,1,100
0,1,100
0,1,100
0,1,100
0,1,100
0,1,100
0,1,100
0,1,100
0,1,100
0,1,100
0,1,100
0,1,100
0,1,100
0,1,100
0,1,100
0,1,100
0,1,100
0,1,100
0,1,100
0,1,100
0,1,100
0,1,100
0,1,100
0,1,100
0,1,100
0,1,100
0,1,100
0,1,100
0,1,100
0,1,100
0,1,100
0,1,100
0,1,100
0,1,100
0,1,100
0,1,100
0,1,520
0,1,100
0,1,100
0,1,100
0,1,100
0,1,100
0,1,100
0,2,140
0,2,140
0,2,140
0,2,480
0,2,140
0,2,140
0,2,140
0,2,140
0,2,140
0,2,140
0,2,480
0,2,140
0,2,140
0,2,480
0,2,140
0,2,140
0,2,140
0,2,140
0,2,140
0,2,140
0,2,140
0,2,140
0,2,140
0,2,140
0,2,140
0,2,140
0,2,140
0,2,140
0,2,140
0,2,480
0,2,140
0,2,140
0,2,140
0,2,140
0,2,480
0,2,140
0,2,140
0,2,140
0,2,140
0,2,140
0,2,140
0,2,140
0,2,480
0,2,140
0,2,140
0,2,140
0,2,140
0,2,140
0,2,140
0,2,480
0,2,140
0,2,140
0,2,140
0,2,140
0,2,140
0,2,140
0,2,140
0,2,140
0,2,140
0,2,140
0,2,140
0,2,140
0,2,140
0,2,140
0,2,140
0,2,140
0,2,140
0,2,140
0,2,140
0,2,140
0,2,140
0,2,140
0,2,480
0,2,480
0,2,140
0,2,480
0,2,140
0,2,140
0,2,480
0,2,140
0,2,140
0,2,140
0,2,140
0,2,140
0,2,140
0,2,140
0,2,140
0,2,140
0,2,140
0,2,140
0,2,140
0,2,140
0,2,140
0,2,140
0,2,140
0,2,140
0,2,140
0,2,140
0,2,140
0,3,280
0,3,280
0,3,280
0,3,280
0,3,520
0,3,280
0,3,280
0,3,280
0,3,280
0,3,280
0,3,280
0,3,280
0,3,280
0,3,520
0,3,280
0,3,280
0,3,280
0,3,280
0,3,280
0,3,280
0,3,280
0,3,460
0,3,460
0,3,280
0,3,280
0,3,460
0,3,280
0,3,280
0,3,460
