source,target,generated,success,delays
0,1,106,101,31.485148514851485
0,2,102,100,27.6
0,3,98,96,65.41666666666667
0,4,110,106,75.09433962264151
0,5,92,84,49.523809523809526
0,6,100,88,75.0
0,7,90,72,120.55555555555556
0,8,100,72,165.0
0,9,104,77,170.12987012987014
0,10,103,68,142.35294117647058
0,11,121,77,112.46753246753246
0,12,89,47,135.74468085106383
0,13,107,43,126.04651162790698
0,14,101,44,124.54545454545455
0,15,99,40,116.0
0,16,104,26,132.30769230769232
0,17,97,25,152.8
0,18,99,22,141.8181818181818
0,19,82,17,187.05882352941177
0,20,101,23,157.3913043478261
0,21,104,9,202.22222222222223
0,22,113,14,188.57142857142858
0,23,87,5,204.0
0,24,113,7,237.14285714285714
0,25,97,6,246.66666666666666
0,26,101,2,180.0
0,27,106,2,120.0
1,2,114,83,43.6144578313253
1,3,99,57,81.05263157894737
1,4,108,56,57.142857142857146
1,5,106,62,27.096774193548388
1,6,90,35,64.57142857142857
1,7,86,29,117.93103448275862
1,8,93,21,178.0952380952381
1,9,106,29,155.17241379310346
1,10,94,14,140.0
1,11,94,18,86.66666666666667
1,12,94,14,105.71428571428571
1,13,104,16,112.5
1,14,94,8,140.0
1,15,95,12,123.33333333333333
1,16,94,5,204.0
1,17,105,5,156.0
1,18,97,2,140.0
1,19,100,4,190.0
1,20,117,3,113.33333333333333
1,21,97,2,140.0
1,22,100,0,0.0
1,23,96,0,0.0
1,24,108,1,100.0
1,25,83,0,0.0
1,26,109,1,100.0
1,27,105,1,140.0
2,3,102,64,55.625
2,4,91,53,63.0188679245283
2,5,102,80,36.0
2,6,118,55,78.9090909090909
2,7,108,48,134.16666666666666
2,8,102,36,172.22222222222223
2,9,95,31,173.5483870967742
2,10,102,27,138.5185185185185
2,11,100,29,104.13793103448276
2,12,96,18,128.88888888888889
2,13,101,24,91.66666666666667
2,14,103,22,80.0
2,15,87,13,63.07692307692308
2,16,94,18,97.77777777777777
2,17,104,16,115.0
2,18,90,8,165.0
2,19,98,9,148.88888888888889
2,20,110,9,162.22222222222223
2,21,106,4,160.0
2,22,95,4,210.0
2,23,98,4,180.0
2,24,101,2,220.0
2,25,104,1,220.0
2,26,84,0,0.0
2,27,89,1,220.0
3,4,110,98,55.51020408163265
3,5,107,49,92.65306122448979
3,6,106,91,103.51648351648352
3,7,99,66,161.21212121212122
3,8,99,62,182.58064516129033
3,9,82,52,202.30769230769232
