source,target,generated,success,delays
0,1,65,65,40.92307692307692
0,2,64,62,27.096774193548388
0,3,63,61,62.622950819672134
0,4,68,62,79.35483870967742
0,5,77,71,50.985915492957744
0,6,56,51,72.54901960784314
0,7,56,52,124.61538461538461
0,8,53,47,145.95744680851064
0,9,67,55,172.0
0,10,56,43,139.06976744186048
0,11,55,41,113.65853658536585
0,12,59,43,125.11627906976744
0,13,64,46,134.7826086956522
0,14,61,46,114.78260869565217
0,15,63,43,113.95348837209302
0,16,61,36,143.33333333333334
0,17,61,39,138.97435897435898
0,18,61,31,136.1290322580645
0,19,61,37,192.97297297297297
0,20,61,26,166.15384615384616
0,21,62,28,152.85714285714286
0,22,56,18,202.22222222222223
0,23,67,26,190.76923076923077
0,24,56,13,189.23076923076923
0,25,59,20,216.0
0,26,59,20,200.0
0,27,65,15,118.66666666666667
1,2,54,41,47.31707317073171
1,3,66,46,82.6086956521739
1,4,58,34,49.411764705882355
1,5,61,42,33.333333333333336
1,6,67,39,66.15384615384616
1,7,53,31,80.64516129032258
1,8,62,29,115.17241379310344
1,9,70,26,152.30769230769232
1,10,64,24,146.66666666666666
1,11,60,22,112.72727272727273
1,12,60,30,125.33333333333333
1,13,58,25,120.8
1,14,54,15,134.66666666666666
1,15,48,14,114.28571428571429
1,16,59,16,115.0
1,17,60,20,146.0
1,18,57,11,132.72727272727272
1,19,68,15,198.66666666666666
1,20,53,12,146.66666666666666
1,21,53,6,140.0
1,22,59,13,176.92307692307693
1,23,74,14,165.71428571428572
1,24,56,3,180.0
1,25,51,5,228.0
1,26,66,5,196.0
1,27,60,5,116.0
2,3,66,42,50.476190476190474
2,4,71,46,59.130434782608695
2,5,67,48,29.166666666666668
2,6,58,34,78.82352941176471
2,7,53,27,111.85185185185185
2,8,52,19,146.31578947368422
2,9,48,20,134.0
2,10,51,25,132.0
2,11,64,22,83.63636363636364
2,12,62,23,112.17391304347827
2,13,53,22,90.9090909090909
2,14,78,24,86.66666666666667
2,15,66,27,80.74074074074075
2,16,62,13,84.61538461538461
2,17,66,19,114.73684210526316
2,18,70,17,116.47058823529412
2,19,66,13,164.6153846153846
2,20,72,15,145.33333333333334
2,21,50,12,180.0
2,22,72,12,183.33333333333334
2,23,70,15,158.66666666666666
2,24,63,8,200.0
2,25,54,9,175.55555555555554
2,26,68,7,191.42857142857142
2,27,59,10,84.0
3,4,62,55,54.18181818181818
3,5,52,24,95.0
3,6,60,49,95.91836734693878
3,7,62,49,136.73469387755102
3,8,54,40,164.0
3,9,57,38,189.47368421052633
3,10,68,58,161.3793103448276
3,11,56,45,68.0
3,12,55,40,128.0
3,13,65,55,68.0
3,14,48,43,42.325581395348834
3,15,67,58,48.275862068965516
3,16,59,48,44.166666666666664
3,17,64,55,48.36363636363637
3,18,57,35,88.57142857142857
3,19,62,33,136.36363636363637
3,20,54,35,154.85714285714286
3,21,65,34,156.47058823529412
3,22,58,31,194.19354838709677
3,23,58,22,152.72727272727272
3,24,64,26,189.23076923076923
3,25,67,23,171.30434782608697
3,26,50,18,171.11111111111111
3,27,58,31,47.096774193548384
4,5,60,23,42.608695652173914
4,6,60,32,71.25
4,7,55,32,130.0
4,8,69,32,135.0
4,9,59,18,148.88888888888889
4,10,49,27,111.85185185185185
4,11,60,37,42.7027027027027
4,12,61,35,78.28571428571429
4,13,57,33,83.03030303030303
4,14,55,26,78.46153846153847
4,15,67,43,62.7906976744186
4,16,62,32,105.0
4,17,50,20,100.0
4,18,56,15,132.0
4,19,64,15,172.0
4,20,63,18,135.55555555555554
4,21,66,14,125.71428571428571
4,22,56,11,150.9090909090909
4,23,57,14,145.71428571428572
4,24,61,9,180.0
4,25,52,6,180.0
4,26,60,6,146.66666666666666
4,27,53,15,81.33333333333333
5,6,57,19,36.8421052631579
5,7,54,12,60.0
5,8,52,4,90.0
5,9,68,13,106.15384615384616
5,10,59,6,80.0
5,11,69,13,50.76923076923077
5,12,52,4,150.0
5,13,53,10,132.0
5,14,61,9,104.44444444444444
5,15,59,5,84.0
5,16,56,9,140.0
5,17,60,7,111.42857142857143
5,18,58,3,140.0
5,19,60,0,0.0
5,20,45,1,100.0
5,21,70,3,113.33333333333333
5,22,70,3,153.33333333333334
5,23,63,2,160.0
5,24,68,2,220.0
5,25,57,0,0.0
5,26,57,0,0.0
5,27,59,1,100.0
6,7,66,47,42.97872340425532
6,8,63,42,66.66666666666667
6,9,45,30,64.0
6,10,58,35,53.142857142857146
6,11,49,28,45.714285714285715
6,12,66,39,60.0
6,13,54,19,89.47368421052632
6,14,55,11,140.0
6,15,66,12,160.0
6,16,62,10,132.0
6,17,61,8,155.0
6,18,54,29,106.89655172413794
6,19,62,30,130.66666666666666
6,20,65,35,100.0
6,21,68,27,91.11111111111111
6,22,60,23,80.8695652173913
6,23,66,16,120.0
6,24,50,16,120.0
6,25,64,13,143.07692307692307
6,26,65,16,87.5
6,27,61,12,70.0
7,8,71,53,27.547169811320753
7,9,59,42,35.23809523809524
7,10,56,20,82.0
7,11,61,21,71.42857142857143
7,12,57,24,126.66666666666667
7,13,55,12,130.0
7,14,51,3,166.66666666666666
7,15,58,4,220.0
7,16,64,3,140.0
7,17,50,3,166.66666666666666
7,18,62,19,148.42105263157896
7,19,58,11,172.72727272727272
7,20,63,15,113.33333333333333
7,21,65,13,130.76923076923077
7,22,68,12,86.66666666666667
7,23,59,7,162.85714285714286
7,24,74,12,133.33333333333334
7,25,56,2,160.0
7,26,61,10,92.0
7,27,66,4,100.0
8,9,49,30,22.666666666666668
8,10,47,17,81.17647058823529
8,11,53,11,89.0909090909091
8,12,45,12,120.0
8,13,56,8,175.0
8,14,68,3,206.66666666666666
8,15,59,3,180.0
8,16,60,2,240.0
8,17,54,1,180.0
8,18,60,13,140.0
8,19,69,16,152.5
8,20,61,16,95.0
8,21,46,11,96.36363636363636
8,22,78,18,66.66666666666667
8,23,71,13,136.92307692307693
8,24,58,6,126.66666666666667
8,25,62,9,122.22222222222223
8,26,51,10,64.0
8,27,58,1,220.0
9,10,60,24,48.333333333333336
9,11,64,8,105.0
9,12,69,18,102.22222222222223
